run	bcerg31_coverage	ba31_hits	lef31_hit	model_fit	model_99pi	exceeds_99pi	gray_zone
P00737	0.0300500834725	3	0	5.16388185578101	336.528580219529	FALSE	TRUE
P00738	0.00216046351763	425	0	0.371259479827269	331.735957837464	TRUE	TRUE
P00739	0.0110969262496	140	0	1.90692369183233	333.271622050275	FALSE	TRUE
P00740	0.00333889816361	3	0	0.573764650642143	331.938463008323	FALSE	TRUE
P00741	0.00481194147108	5	0	0.826896114159877	332.191594471923	FALSE	TRUE
P00742	0.0344692133949	20	0	5.92327624633249	337.28797461202	FALSE	TRUE
P00743	0.00137484042031	1	0	0.236256032617353	331.600954390235	FALSE	TRUE
P00744	0.00451733280958	1	0	0.776269821455299	332.140968179199	FALSE	TRUE
P00745	0.0139448099774	3	0	2.39631118797086	333.761009546899	FALSE	TRUE
P00746	0.00235686929196	0	0	0.405010341629748	331.769708699273	FALSE	TRUE
P00747	0.0150250417362	12	0	2.58194092788191	333.946639287023	FALSE	TRUE
P00748	0.0489050378081	6	0	8.40396458880525	339.768662962681	FALSE	TRUE
P00749	0.00235686929196	1	0	0.405010341629748	331.769708699273	FALSE	TRUE
P00751	1.42953942846	19	0	245.655647629188	577.020359889262	FALSE	FALSE
P00752	0.17735441422	314	0	30.4770282076403	361.841726779231	FALSE	FALSE
P00753	0.537366198566	361	0	92.3423578914314	423.707058213484	FALSE	FALSE
P00754	0.0072670136502	2	0	1.24878188669001	332.613480244654	FALSE	TRUE
P00755	0.0258273593244	0	0	4.43823832702685	335.80293668917	FALSE	TRUE
P00756	0.0163998821565	2	0	2.81819696049755	334.182895319932	FALSE	TRUE
P00757	0.105273495041	135	0	18.0904619261494	349.455160359149	FALSE	FALSE
P00758	0.00108023175881	3	0	0.185629739912775	331.550328097526	FALSE	TRUE
P00759	0.00746341942453	10	0	1.28253274849248	332.647231106477	FALSE	TRUE
P00760	0.00608857900422	5	0	1.04627671587513	332.410975073733	FALSE	TRUE
P00761	0.00677599921438	3	0	1.16440473218467	332.529103090102	FALSE	TRUE
P00762	0.267111853088	68	0	45.901172051234	377.265870894224	FALSE	FALSE
P00763	0.160561720515	177	0	27.5913295235653	358.956028056552	FALSE	FALSE
P00764	0.00716881076304	3	0	1.23190645578963	332.596604813744	FALSE	TRUE
P00765	0.085141903172	187	0	14.6309985913652	345.995696998286	FALSE	TRUE
P00766	0.00284788372778	0	0	0.489387496135087	331.854085853795	FALSE	TRUE
P00767	0.010114897378	1	0	1.73816938282853	333.10286774113	FALSE	TRUE
P00768	3.37582244918	484	0	580.109812660315	911.474588545958	FALSE	FALSE
P00769	0.00962388294216	4	0	1.65379222831975	333.018490586555	FALSE	TRUE
P00770	0.0678581950309	153	0	11.6609227527367	343.025621141668	FALSE	TRUE
P00771	0.0245507217912	6	0	4.21885772530129	335.583556087007	FALSE	TRUE
P00772	0	6	0	0	331.364698357605	FALSE	TRUE
P00773	0.0609839929294	17	0	10.4796425896586	341.844340972564	FALSE	TRUE
P00774	0.000294608661495	4	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P00775	0.011882549347	3	0	2.041927139056	333.406625497622	FALSE	TRUE
P00776	0.00628498477855	1	0	1.08002757767761	332.444725935552	FALSE	TRUE
P00777	0.0144358244132	14	0	2.48068834247276	333.845386701496	FALSE	TRUE
P00778	0.112245900029	24	0	19.2886175200145	350.653315963331	FALSE	FALSE
P00779	0.036924285574	91	0	6.34516201885918	337.70986038574	FALSE	TRUE
P00780	0.0325051556516	18	0	5.5857676283077	336.950465993101	FALSE	TRUE
P00781	0.0425218501424	3	0	7.30706158022898	338.671759950135	FALSE	TRUE
P00782	0.00255327506629	3	0	0.438761203432227	331.803459561082	FALSE	TRUE
P00783	0.245605420799	1045	0	42.2054526838857	373.570151451861	TRUE	FALSE
P00784	0.00815083963469	5	0	1.40066076480202	332.765359122859	FALSE	TRUE
P00785	0.0159088677207	4	0	2.73381980599565	334.098518165323	FALSE	TRUE
P00786	0.0149268388491	11	0	2.56506549699184	333.929763856113	FALSE	TRUE
P00787	0.0203279976431	167	0	3.49321419654713	334.857912556964	FALSE	TRUE
P00788	0.0265147795345	0	0	4.55636634332608	335.921064705714	FALSE	TRUE
P00789	0.226848669351	221	0	38.9822453818375	370.346944089527	FALSE	FALSE
P00790	0.0019640577433	1	0	0.33750861802479	331.702206975656	FALSE	TRUE
P00791	0.418835313758	951	0	71.9737127936619	403.338412344668	TRUE	FALSE
P00792	0.187469311598	212	0	32.2151975904688	363.579896187163	FALSE	FALSE
P00793	0.00039281154866	0	0	0.067501723604958	331.432200081211	FALSE	TRUE
P00794	0.201512324462	11	0	34.6283842092438	365.993082843099	FALSE	FALSE
P00795	0.00157124619464	1	0	0.270006894419832	331.634705252042	FALSE	TRUE
P00796	0	0	0	0	331.364698357605	FALSE	TRUE
P00797	0.00137484042031	0	0	0.236256032617353	331.600954390235	FALSE	TRUE
P00798	0.256702347049	181	0	44.1123763757868	375.477075181682	FALSE	FALSE
P00799	0.00667779632721	0	0	1.14752930128257	332.512227659191	FALSE	TRUE
P00800	0	0	0	0	331.364698357605	FALSE	TRUE
P00801	0.00549936168123	12	0	0.945024130467694	332.309722488279	FALSE	TRUE
P00802	0.0140430128646	0	0	2.41318661887811	333.777884977825	FALSE	TRUE
P00803	1.61042914662	55	0	276.740191349627	608.104907350657	FALSE	FALSE
P00804	0.0439948934499	0	0	7.56019304375186	338.924891414524	FALSE	TRUE
P00805	0.0176765196897	7	0	3.03757756222311	334.402275921954	FALSE	TRUE
P00806	0.0103113031523	5	0	1.77192024462585	333.136618602954	FALSE	TRUE
P00807	0.0398703721889	13	0	6.85142494588778	338.216123314307	FALSE	TRUE
P00808	0.0115879406855	15	0	1.99130084635142	333.35599920487	FALSE	TRUE
P00809	0.0211136207404	4	0	3.62821764375361	334.992916004391	FALSE	TRUE
P00810	0.0347638220564	1	0	5.97390253903707	337.338600904864	FALSE	TRUE
P00811	0.0394775606403	4	0	6.78392322229313	338.148621590501	FALSE	TRUE
P00812	0.0572522832171	103	0	9.83837621540631	341.20307459531	FALSE	TRUE
P00813	0.105666306589	4	0	18.1579636496409	349.522662083204	FALSE	FALSE
P00814	0.0777766866346	10	0	13.3653412737679	344.730039672526	FALSE	TRUE
P00815	0.00608857900422	5	0	1.04627671587513	332.410975073733	FALSE	TRUE
P00816	0.0039281154866	2	0	0.675017236049581	332.03971559376	FALSE	TRUE
P00817	0.00333889816361	1	0	0.573764650642143	331.938463008323	FALSE	TRUE
P00818	0.00815083963469	2	0	1.40066076480202	332.765359122859	FALSE	TRUE
P00819	0.00471373858391	3	0	0.810020683257778	332.174719041014	FALSE	TRUE
P00820	0.0257291564372	41	0	4.4213628961196	335.786061258228	FALSE	TRUE
P00821	0.0205244034175	32	0	3.52696505836164	334.891663418833	FALSE	TRUE
P00822	0.0192477658843	5	0	3.30758445663607	334.672282816762	FALSE	TRUE
P00823	0.23067858195	64	0	39.6403871869111	371.005085906521	FALSE	FALSE
P00824	0.0897574388687	209	0	15.424143843714	346.788842256127	FALSE	TRUE
P00825	0.00235686929196	1	0	0.405010341629748	331.769708699273	FALSE	TRUE
P00826	0.0340764018462	3	0	5.85577452272066	337.220472888225	FALSE	TRUE
P00827	0.000294608661495	0	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P00828	0.00216046351763	33	0	0.371259479827269	331.735957837464	FALSE	TRUE
P00829	0.00746341942453	5	0	1.28253274849248	332.647231106477	FALSE	TRUE
P00830	0.000294608661495	0	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P00831	0.00225866640479	0	0	0.38813491072765	331.752833268368	FALSE	TRUE
P00832	0	0	0	0	331.364698357605	FALSE	TRUE
P00833	0.00824904252185	2	0	1.4175361957024	332.782234553771	FALSE	TRUE
P00834	0.00746341942453	25	0	1.28253274849248	332.647231106477	FALSE	TRUE
P00835	0.0110969262496	3	0	1.90692369183233	333.271622050275	FALSE	TRUE
P00836	0	1	0	0	331.364698357605	FALSE	TRUE
P00837	0.011293332024	3	0	1.94067455364684	333.30537291212	FALSE	TRUE
P00838	0.00991849160365	2	0	1.70441852102261	333.069116879297	FALSE	TRUE
P00839	0.00108023175881	0	0	0.185629739912775	331.550328097526	FALSE	TRUE
P00840	0.000294608661495	0	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P00841	0.00137484042031	0	0	0.236256032617353	331.600954390235	FALSE	TRUE
P00842	0.00206226063046	0	0	0.354384048925171	331.719082406559	FALSE	TRUE
P00843	0.00324069527644	0	0	0.556889219740045	331.921587577417	FALSE	TRUE
P00844	0.00117843464598	8	0	0.202505170814874	331.56720352843	FALSE	TRUE
P00845	0	0	0	0	331.364698357605	FALSE	TRUE
P00846	0	6	0	0	331.364698357605	FALSE	TRUE
P00847	0.00667779632721	1	0	1.14752930128257	332.512227659191	FALSE	TRUE
P00848	0.00618678189139	34	0	1.06315214677723	332.427850504643	FALSE	TRUE
P00849	1.41991554552	79	0	244.00185540124	575.366567474756	FALSE	FALSE
P00850	0.0150250417362	5	0	2.58194092788191	333.946639287023	FALSE	TRUE
P00851	0.000589217322989	0	0	0.101252585407265	331.465950943015	FALSE	TRUE
P00852	0.000589217322989	0	0	0.101252585407265	331.465950943015	FALSE	TRUE
P00853	0.0318177354414	40	0	5.46763961199129	336.832337976484	FALSE	TRUE
P00854	0.00599037611706	0	0	1.02940128497475	332.394099642824	FALSE	TRUE
P00855	0.00186585485613	2	0	0.320633187122692	331.685331544752	FALSE	TRUE
P00856	0.00324069527644	3	0	0.556889219740045	331.921587577417	FALSE	TRUE
P00857	0.0036335068251	3	0	0.624390943345003	331.98908930104	FALSE	TRUE
P00858	0.000294608661495	0	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P00859	0.00874005695767	3	0	1.50191335020774	332.866611708333	FALSE	TRUE
P00860	0.00913286850633	0	0	1.5694150738127	332.934113431985	FALSE	TRUE
P00861	0.000785623097319	0	0	0.135003447209744	331.499701804819	FALSE	TRUE
P00862	0.00500834724541	3	0	0.860646975962356	332.225345333738	FALSE	TRUE
P00863	0.0199351860945	52	0	3.42571247295248	334.790410833261	FALSE	TRUE
P00864	0	0	0	0	331.364698357605	FALSE	TRUE
P00865	0.0053029559069	1	0	0.911273268665215	332.275971626462	FALSE	TRUE
P00866	0.0372188942355	2	0	6.39578831156376	337.760486678593	FALSE	TRUE
P00867	0.00491014435824	5	0	0.843771545060257	332.208469902829	FALSE	TRUE
P00868	0.160758126289	256	0	27.625080385311	358.989778918727	FALSE	FALSE
P00869	0.0258273593244	10	0	4.43823832702685	335.80293668917	FALSE	TRUE
P00870	0.00697240498871	1	0	1.19815559398715	332.562853951923	FALSE	TRUE
P00871	0.00019640577433	3	0	0.033750861802479	331.398449219408	FALSE	TRUE
P00872	0.011293332024	10	0	1.94067455364684	333.30537291212	FALSE	TRUE
P00873	0.136403810272	22	0	23.4399735217899	354.804672005971	FALSE	FALSE
P00874	0.000491014435824	0	0	0.0843771545060257	331.449075512113	FALSE	TRUE
P00875	0.000294608661495	6	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P00876	0	2	0	0	331.364698357605	FALSE	TRUE
P00877	0.00274968084062	3	0	0.472512065234706	331.837210422891	FALSE	TRUE
P00878	0.00432092703525	3	0	0.74251895965282	332.107217317385	FALSE	TRUE
P00880	0.13993911421	15	0	24.0474890342448	355.412187525073	FALSE	FALSE
P00881	0.00343710105077	0	0	0.590640081542524	331.955338439228	FALSE	TRUE
P00882	0	0	0	0	331.364698357605	FALSE	TRUE
P00883	13.9967593047	1614	0	2405.23829091584	2736.60432203901	FALSE	FALSE
P00884	0.00844544829618	4	0	1.45128705750488	332.815985415595	FALSE	TRUE
P00886	0.000785623097319	0	0	0.135003447209744	331.499701804819	FALSE	TRUE
P00887	0.011293332024	12	0	1.94067455364684	333.30537291212	FALSE	TRUE
P00888	0.0211136207404	1	0	3.62821764375361	334.992916004391	FALSE	TRUE
P00890	0.0183639398998	0	0	3.15570557852234	334.520403938422	FALSE	TRUE
P00891	0.00451733280958	0	0	0.776269821455299	332.140968179199	FALSE	TRUE
P00892	0.0167926937052	1	0	2.88569868410938	334.250397043633	FALSE	TRUE
P00893	0.00500834724541	3	0	0.860646975962356	332.225345333738	FALSE	TRUE
P00894	0.0260237650987	18	0	4.47198918882417	335.836687551037	FALSE	TRUE
P00895	0.0185603456742	0	0	3.18945644033685	334.554154800286	FALSE	TRUE
P00896	0	0	0	0	331.364698357605	FALSE	TRUE
P00897	0.0160070706079	0	0	2.7506952369029	334.115393596251	FALSE	TRUE
P00898	0.0156142590592	39	0	2.68319351329107	334.047891872555	FALSE	TRUE
P00899	0	2	0	0	331.364698357605	FALSE	TRUE
P00900	0.0036335068251	2	0	0.624390943345003	331.98908930104	FALSE	TRUE
P00901	0.00962388294216	0	0	1.65379222831975	333.018490586555	FALSE	TRUE
P00902	0.00255327506629	3	0	0.438761203432227	331.803459561082	FALSE	TRUE
P00903	0.747716782873	320	0	128.489530881813	459.854233042834	FALSE	FALSE
P00904	0.026220170873	99	0	4.5057400506215	335.870438412904	FALSE	TRUE
P00905	0.000883825984484	0	0	0.151878878110984	331.516577235722	FALSE	TRUE
P00906	0.000982028871649	0	0	0.168754309012223	331.533452666624	FALSE	TRUE
P00907	0	1	0	0	331.364698357605	FALSE	TRUE
P00908	0.0120789551213	2	0	2.07567800085332	333.440376359451	FALSE	TRUE
P00909	0.0016694490818	0	0	0.286882325320213	331.651580682944	FALSE	TRUE
P00910	0.00461553569675	1	0	0.793145252357398	332.157843610108	FALSE	TRUE
P00911	0.0039281154866	0	0	0.675017236049581	332.03971559376	FALSE	TRUE
P00912	0.00284788372778	0	0	0.489387496135087	331.854085853795	FALSE	TRUE
P00913	0.00294608661495	3	0	0.506262927037185	331.870961284701	FALSE	TRUE
P00914	0.0117843464598	5	0	2.02505170814874	333.389750066699	FALSE	TRUE
P00915	0	0	0	0	331.364698357605	FALSE	TRUE
P00916	0.0855347147206	0	0	14.6985003149599	346.063198722337	FALSE	TRUE
P00917	0.00353530393794	5	0	0.607515512444622	331.972213870135	FALSE	TRUE
P00918	0.000982028871649	0	0	0.168754309012223	331.533452666624	FALSE	TRUE
P00919	0.00579397034273	0	0	0.995650423172272	332.360348781006	FALSE	TRUE
P00920	0.00471373858391	8	0	0.810020683257778	332.174719041014	FALSE	TRUE
P00921	0	0	0	0	331.364698357605	FALSE	TRUE
P00922	0.00176765196897	35	0	0.303757756222311	331.668456113849	FALSE	TRUE
P00923	0	0	0	0	331.364698357605	FALSE	TRUE
P00924	0.0108023175881	3	0	1.85629739912775	333.220995757527	FALSE	TRUE
P00925	0.0019640577433	0	0	0.33750861802479	331.702206975656	FALSE	TRUE
P00926	0.0211136207404	0	0	3.62821764375361	334.992916004391	FALSE	TRUE
P00927	0.0347638220564	1	0	5.97390253903707	337.338600904864	FALSE	TRUE
P00928	0.00324069527644	1	0	0.556889219740045	331.921587577417	FALSE	TRUE
P00929	0.0072670136502	1	0	1.24878188669001	332.613480244654	FALSE	TRUE
P00930	0.0463517627418	11	0	7.9652033853713	339.329901757593	FALSE	TRUE
P00931	0	0	0	0	331.364698357605	FALSE	TRUE
P00932	0.00500834724541	3	0	0.860646975962356	332.225345333738	FALSE	TRUE
P00933	0.00775802808603	1	0	1.33315904119706	332.697857399212	FALSE	TRUE
P00934	0.00019640577433	1	0	0.033750861802479	331.398449219408	FALSE	TRUE
P00935	0.0151232446234	6	0	2.59881635878917	333.96351471795	FALSE	TRUE
P00936	0	0	0	0	331.364698357605	FALSE	TRUE
P00937	0.00117843464598	0	0	0.202505170814874	331.56720352843	FALSE	TRUE
P00938	0.00775802808603	0	0	1.33315904119706	332.697857399212	FALSE	TRUE
P00939	0.00019640577433	0	0	0.033750861802479	331.398449219408	FALSE	TRUE
P00940	0.055975645684	0	0	9.61899561369793	340.983693992619	FALSE	TRUE
P00941	0.00589217322989	19	0	1.01252585407265	332.377224211914	FALSE	TRUE
P00942	0	0	0	0	331.364698357605	FALSE	TRUE
P00943	0.075027005794	13	0	12.8928292085367	344.257527604436	FALSE	TRUE
P00944	0.000982028871649	0	0	0.168754309012223	331.533452666624	FALSE	TRUE
P00945	0.0293626632623	4	0	5.0457538394646	336.410452202935	FALSE	TRUE
P00947	0.421781400373	15	0	72.4799757207077	403.844675288561	FALSE	FALSE
P00948	0	2	0	0	331.364698357605	FALSE	TRUE
P00949	0.00343710105077	3	0	0.590640081542524	331.955338439228	FALSE	TRUE
P00950	0.0036335068251	1	0	0.624390943345003	331.98908930104	FALSE	TRUE
P00951	0.020229794756	39	0	3.47633876565706	334.841037126046	FALSE	TRUE
P00952	0.00176765196897	0	0	0.303757756222311	331.668456113849	FALSE	TRUE
P00953	0.000294608661495	1	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P00954	0.0437984876755	7	0	7.52644218193736	338.891140552593	FALSE	TRUE
P00955	0.00667779632721	3	0	1.14752930128257	332.512227659191	FALSE	TRUE
P00956	0	0	0	0	331.364698357605	FALSE	TRUE
P00957	0.00589217322989	2	0	1.01252585407265	332.377224211914	FALSE	TRUE
P00958	0.0283806343907	0	0	4.8769995304608	336.241697893546	FALSE	TRUE
P00959	0.00127663753314	3	0	0.219380601715254	331.584078959332	FALSE	TRUE
P00960	0.00284788372778	3	0	0.489387496135087	331.854085853795	FALSE	TRUE
P00961	0.00599037611706	3	0	1.02940128497475	332.394099642824	FALSE	TRUE
P00962	0	0	0	0	331.364698357605	FALSE	TRUE
P00963	0.00834724540902	0	0	1.4344116266045	332.799109984684	FALSE	TRUE
P00964	0.0312285181184	3	0	5.36638702658214	336.731085390822	FALSE	TRUE
P00965	0.00314249238928	3	0	0.540013788839664	331.904712146512	FALSE	TRUE
P00966	0.0120789551213	1	0	2.07567800085332	333.440376359451	FALSE	TRUE
P00967	0.000589217322989	0	0	0.101252585407265	331.465950943015	FALSE	TRUE
P00968	0.00962388294216	0	0	1.65379222831975	333.018490586555	FALSE	TRUE
P00969	0.00874005695767	2	0	1.50191335020774	332.866611708333	FALSE	TRUE
P00970	3.23441029166	1206	0	555.809192162118	887.173961688552	TRUE	FALSE
P00971	0.0102131002651	3	0	1.7550448137186	333.119743172033	FALSE	TRUE
P00972	0.0402631837376	0	0	6.91892666949961	338.283625038133	FALSE	TRUE
P00973	0.0039281154866	0	0	0.675017236049581	332.03971559376	FALSE	TRUE
P00974	0.0490032406953	11	0	8.4208400197125	339.785538393654	FALSE	TRUE
P00975	1.24570362369	247	0	214.064840982563	545.42954989689	FALSE	FALSE
P00976	0.248846116076	93	0	42.762341903722	374.127040682598	FALSE	FALSE
P00977	0.397623490131	426	0	68.3286197191042	399.693319152292	TRUE	FALSE
P00978	0	0	0	0	331.364698357605	FALSE	TRUE
P00979	0.185799862516	123	0	31.9283152651142	363.293013857569	FALSE	FALSE
P00980	0.00255327506629	0	0	0.438761203432227	331.803459561082	FALSE	TRUE
P00981	1.32151625258	20079	0	227.092673638082	558.457383876459	TRUE	FALSE
P00982	0.00304428950211	0	0	0.523138357937566	331.887836715606	FALSE	TRUE
P00983	0.00127663753314	0	0	0.219380601715254	331.584078959332	FALSE	TRUE
P00984	0.0307375036826	1	0	5.28200987208023	336.646708236113	FALSE	TRUE
P00985	0.020819012079	1	0	3.57759135106621	334.94228971162	FALSE	TRUE
P00986	0.0387901404301	2	0	6.66579520597672	338.030493573818	FALSE	TRUE
P00987	0.708042816459	243	0	121.671856797825	453.036558565935	FALSE	FALSE
P00988	3.28665422763	269	0	564.786921401271	896.151693245388	FALSE	FALSE
P00989	0.00942747716783	44	0	1.62004136651727	332.984739724727	FALSE	TRUE
P00990	0.00274968084062	5	0	0.472512065234706	331.837210422891	FALSE	TRUE
P00991	0.266915447314	77	0	45.8674211894882	377.232120031764	FALSE	FALSE
P00992	0.353333988019	18	0	60.7178003825446	392.082499589468	FALSE	FALSE
P00993	0.0220956496121	19	0	3.79697195277459	335.161670313701	FALSE	TRUE
P00994	0.188844152018	375	0	32.4514536230329	363.816152223247	TRUE	FALSE
P00995	0.0212118236276	12	0	3.64509307466086	335.009791435327	FALSE	TRUE
P00996	0.00785623097319	3	0	1.35003447209744	332.714732830123	FALSE	TRUE
P00997	0.0110969262496	5	0	1.90692369183233	333.271622050275	FALSE	TRUE
P00998	0.027987822842	12	0	4.80949780684896	336.174196169783	FALSE	TRUE
P00999	0.0233722871452	64	0	4.01635255448297	335.381050915804	FALSE	TRUE
P01000	0.0681528036924	66	0	11.7115490454413	343.076247434645	FALSE	TRUE
P01001	0.0942747716783	125	0	16.2004136651727	347.565112083241	FALSE	TRUE
P01002	0.0148286359619	3	0	2.54819006608459	333.912888425186	FALSE	TRUE
P01003	0.0129627811058	4	0	2.22755687896705	333.592255237715	FALSE	TRUE
P01004	1.22684866935	459	0	210.824758248782	542.189466845955	FALSE	FALSE
P01005	0.270745359914	865	0	46.5255629947337	377.890261851019	TRUE	FALSE
P01006	0.0835706569773	27	0	14.3609916969351	345.725690102053	FALSE	TRUE
P01007	1.85122262595	1610	0	318.11874791971	649.483469591323	TRUE	FALSE
P01008	0.0210154178533	0	0	3.61134221286354	334.976040573473	FALSE	TRUE
P01009	0.256211332613	489	0	44.0279992212505	375.392698025433	TRUE	FALSE
P01010	0.0252381420014	16	0	4.3369857416177	335.701684103556	FALSE	TRUE
P01011	0.0411470097221	185	0	7.07080554761334	338.435503916737	FALSE	TRUE
P01012	0.0489050378081	88	0	8.40396458880525	339.768662962681	FALSE	TRUE
P01013	0.0420308357066	105	0	7.22268442572708	338.58738279535	FALSE	TRUE
P01014	0.00314249238928	6	0	0.540013788839664	331.904712146512	FALSE	TRUE
P01015	0.120494942551	130	0	20.7061537157427	352.070852172121	FALSE	FALSE
P01016	0.0220956496121	10	0	3.79697195277459	335.161670313701	FALSE	TRUE
P01017	0.161249140725	1	0	27.7094575398473	359.074156074339	FALSE	FALSE
P01018	0.029166257488	2	0	5.01200297766728	336.37670134106	FALSE	TRUE
P01019	0.0158106648335	0	0	2.71694437508839	334.081642734394	FALSE	TRUE
P01020	0.00913286850633	26	0	1.5694150738127	332.934113431985	FALSE	TRUE
P01021	0.0252381420014	0	0	4.3369857416177	335.701684103556	FALSE	TRUE
P01022	0.0494942551311	45	0	8.5052171742144	339.869915548485	FALSE	TRUE
P01023	0.136207404498	345	0	23.4062226600441	354.770921143861	FALSE	FALSE
P01024	0.0213100265148	35	0	3.66196850556811	335.026666866263	FALSE	TRUE
P01025	0.112540508691	17	0	19.339243812805	350.703942256573	FALSE	FALSE
P01026	0.0808209761367	133	0	13.8884796317038	345.253178033746	FALSE	TRUE
P01027	0.0299518805853	33	0	5.14700642487376	336.511704788582	FALSE	TRUE
P01028	0.00412452126093	0	0	0.708768097852059	332.073466455573	FALSE	TRUE
P01029	0	9	0	0	331.364698357605	FALSE	TRUE
P01030	0.0226848669351	2	0	3.89822453818375	335.26292289929	FALSE	TRUE
P01031	0.0248453304527	0	0	4.26948401800586	335.634182379811	FALSE	TRUE
P01032	0.123342826279	91	0	21.1955412119156	352.560239673018	FALSE	FALSE
P01033	0.0529313561819	8	0	9.09585725576208	340.460555632427	FALSE	TRUE
P01034	0.182951978788	44	0	31.4389277689413	362.803626354252	FALSE	FALSE
P01035	0.00451733280958	0	0	0.776269821455299	332.140968179199	FALSE	TRUE
P01036	0.0858293233821	35	0	14.7491266076644	346.113825015385	FALSE	TRUE
P01037	0.00039281154866	0	0	0.067501723604958	331.432200081211	FALSE	TRUE
P01038	0.0239615044682	7	0	4.11760513989213	335.482303501403	FALSE	TRUE
P01039	0.0115879406855	19	0	1.99130084635142	333.35599920487	FALSE	TRUE
P01040	0.0175783168025	19	0	3.02070213131586	334.385400491023	FALSE	TRUE
P01041	0.00589217322989	0	0	1.01252585407265	332.377224211914	FALSE	TRUE
P01042	0.00648139055288	3	0	1.11377843948009	332.478476797371	FALSE	TRUE
P01043	0.00255327506629	3	0	0.438761203432227	331.803459561082	FALSE	TRUE
P01044	0.00284788372778	0	0	0.489387496135087	331.854085853795	FALSE	TRUE
P01045	0.00343710105077	3	0	0.590640081542524	331.955338439228	FALSE	TRUE
P01046	0.346754394579	271	0	59.587146512171	390.951845687758	FALSE	FALSE
P01047	0.0106059118138	19	0	1.82254653733043	333.187244895701	FALSE	TRUE
P01048	0.0213100265148	6	0	3.66196850556811	335.026666866263	FALSE	TRUE
P01049	0.00353530393794	3	0	0.607515512444622	331.972213870135	FALSE	TRUE
P01050	0.0730629480507	160	0	12.5553205905119	343.920018984433	FALSE	TRUE
P01051	0.138073259354	38	0	23.7268558471445	355.091554334443	FALSE	FALSE
P01052	0.0181675341255	42	0	3.12195471672501	334.486653076576	FALSE	TRUE
P01053	0.0053029559069	3	0	0.911273268665215	332.275971626462	FALSE	TRUE
P01054	0.0125699695571	5	0	2.16005515535522	333.524753514035	FALSE	TRUE
P01055	0.0246489246784	9	0	4.23573315620854	335.600431517947	FALSE	TRUE
P01056	0.0204262005303	5	0	3.51008962745438	334.874787987898	FALSE	TRUE
P01057	0.0207208091918	1	0	3.56071592015896	334.925414280685	FALSE	TRUE
P01058	0.0775802808603	36	0	13.3315904119706	344.696288810521	FALSE	TRUE
P01059	0.00127663753314	3	0	0.219380601715254	331.584078959332	FALSE	TRUE
P01060	0.00373170971227	0	0	0.641266374247101	332.005964731947	FALSE	TRUE
P01061	0.0109987233625	3	0	1.89004826094226	333.25474661937	FALSE	TRUE
P01062	0.00982028871649	5	0	1.68754309012223	333.052241448383	FALSE	TRUE
P01063	0.136894824708	12	0	23.5243506763262	354.889049161421	FALSE	FALSE
P01071	2.45281351272	893	0	421.497637620224	752.862376906598	TRUE	FALSE
P01072	0.00235686929196	0	0	0.405010341629748	331.769708699273	FALSE	TRUE
P01073	0.0193459687715	41	0	3.32445988754332	334.689158247695	FALSE	TRUE
P01074	0.000294608661495	0	0	0.0506262927037185	331.415324650309	FALSE	TRUE
P01075	0.0141412157517	11	0	2.43006204976818	333.794760408734	FALSE	TRUE
P01076	0.00019640577433	3	0	0.033750861802479	331.398449219408	FALSE	TRUE
P01077	0.0121771580084	0	0	2.09255343174339	333.457251790357	FALSE	TRUE
P01078	0	1	0	0	331.364698357605	FALSE	TRUE
P01079	0.00648139055288	3	0	1.11377843948009	332.478476797371	FALSE	TRUE
P01080	0.0189531572228	3	0	3.25695816393149	334.62165652398	FALSE	TRUE
P01081	0.0461553569675	14	0	7.93145252357398	339.296150895672	FALSE	TRUE
P01082	0.00353530393794	0	0	0.607515512444622	331.972213870135	FALSE	TRUE
P01083	0.00402631837376	3	0	0.691892666949961	332.056591024665	FALSE	TRUE
P01084	0.00373170971227	0	0	0.641266374247101	332.005964731947	FALSE	TRUE
P01085	0	6	0	0	331.364698357605	FALSE	TRUE
P01086	0.107924972994	9	0	18.5460985604047	349.91079699725	FALSE	FALSE
P01087	0.00716881076304	6	0	1.23190645578963	332.596604813744	FALSE	TRUE
P01088	0.0238633015811	3	0	4.10072970900206	335.465428070481	FALSE	TRUE
P01089	0.00274968084062	2	0	0.472512065234706	331.837210422891	FALSE	TRUE
P01090	0.00117843464598	1	0	0.202505170814874	331.56720352843	FALSE	TRUE
P01091	0.0155160561721	3	0	2.666318082401	334.031016441644	FALSE	TRUE
P01092	0.0229794755966	3	0	3.94885083088833	335.313549192086	FALSE	TRUE
P01093	0.0145340273004	35	0	2.49756377338001	333.862262132422	FALSE	TRUE
P01094	0.00147304330747	13	0	0.253131463517733	331.617829821138	FALSE	TRUE
P01095	0.00343710105077	3	0	0.590640081542524	331.955338439228	FALSE	TRUE
P01096	0.0157124619464	178	0	2.70006894419832	334.064767303483	FALSE	TRUE
P01097	0.000982028871649	3	0	0.168754309012223	331.533452666624	FALSE	TRUE
